"Date";"ProductName";"StockEOD";"DeliveryFromProduction";"Rejection";"StartupLoss";"Obsoletes";"InBackorder"
"2019-10-24";"Fressie Orange/Mango PET";48259;0;0;0;0;0
"2019-10-24";"Fressie Orange/Mango+C 1L";50280;0;0;0;0;0
"2019-10-25";"Fressie Orange 1 liter";874785;693681;0;280;0;0
"2019-10-25";"Fressie Orange/Mango 1 liter";14995;0;0;0;0;0
"2019-10-25";"Fressie Orange/C-power PET";11274;0;0;0;0;0
"2019-10-25";"Fressie Orange PET";324728;0;0;0;0;0
"2019-10-25";"Fressie Orange/Mango PET";39619;0;0;0;0;0
"2019-10-25";"Fressie Orange/Mango+C 1L";50280;0;0;0;0;0
"2019-10-28";"Fressie Orange 1L";795585;0;0;0;0;0
"2019-10-28";"Fressie Orange/Mango 1L";25844;11129;0;280;0;0
"2019-10-28";"Fressie Orange/C-power PET";11274;0;0;0;0;0
"2019-10-28";"Fressie Orange PET";324728;0;0;0;0;0
"2019-10-28";"Fressie Orange/Mango PET";28099;0;0;0;0;0
"2019-10-28";"Fressie Orange/Mango+C 1L";50280;0;0;0;0;0
"2019-10-29";"Fressie Orange 1 liter";675585;0;0;0;0;0
"2019-10-29";"Fressie Orange/Mango 1 liter";25844;0;0;0;0;0
"2019-10-29";"Fressie Orange/C-power PET";11274;0;0;0;0;0
"2019-10-29";"Fressie Orange PET";772881;564286;0;933;0;0
"2019-10-29";"Fressie Orange/Mango PET";16579;0;0;0;0;0
"2019-10-29";"Fressie Orange/Mango+C 1L";30480;0;0;0;0;0
"2019-10-30";"Fressie Orange 1 liter";579585;0;0;0;0;0
"2019-10-30";"Fressie Orange/Mango 1 liter";25844;0;0;0;0;0
"2019-10-30";"Fressie Orange/C-power PET";11274;0;0;0;0;0
"2019-10-30";"Fressie Orange PET";772881;0;0;0;0;0
"2019-10-30";"Fressie Orange/Mango PET";16579;0;0;0;0;0
"2019-10-30";"Fressie Orange/Mango+C 1L";30480;0;0;0;0;0
"2019-10-31";"Fressie Orange 1 liter";579585;0;0;0;0;0
"2019-10-31";"Fressie Orange/Mango 1 liter";21644;0;0;0;0;0
"2019-10-31";"Fressie Orange/C-power P";5514;0;0;0;0;0
"2019-10-31";"Fressie Orange P";741201;0;0;0;0;0
"2019-10-31";"Fressie Orange/Mango P";16579;0;0;0;0;0
"2019-10-31";"Fressie Orange/Mango+C 1L";163973;133773;0;280;0;0
"2019-11-01";"Fressie Orange 1 liter";579585;0;0;0;0;0
"2019-11-01";"Fressie Orange/Mango 1 liter";19244;0;0;0;0;0
"2019-11-01";"Fressie Orange/C-power PET";5514;0;0;0;0;0
"2019-11-01";"Fressie Orange PET";718161;0;0;0;0;0
"2019-11-01";"Fressie Orange/Mango PET";114285;98639;0;933;0;0
"2019-11-01";"Fressie Orange/Mango+C 1L";151973;0;0;0;0;0
"2019-11-04";"Fressie Orange 1 liter";491385;0;0;0;0;0
"2019-11-04";"Fressie Orange/Mango 1 liter";19244;0;0;0;0;0
"2019-11-04";"Fressie Orange/C-power PET";5514;0;0;0;0;0
"2019-11-04";"Fressie Orange PET";718161;0;0;0;0;0
"2019-11-04";"Fressie Orange/Mango PET";105645;0;0;0;0;0
"2019-11-04";"Fressie Orange/Mango+C 1L";151973;0;0;0;0;0
"2019-11-05";"Fressie Orange 1 liter";491385;0;0;0;0;0
"2019-11-05";"Fressie Orange/Mango 1 liter";15044;0;0;0;0;0
"2019-11-05";"Fressie Orange/C-power PET";2634;0;0;0;0;0
"2019-11-05";"Fressie Orange PET";692241;0;0;0;0;0
"2019-11-05";"Fressie Orange/Mango PET";105645;0;0;0;0;0
"2019-11-05";"Fressie Orange/Mango+C 1L";141173;0;0;0;0;0
"2019-11-06";"Fressie Orange 1 liter";491385;0;0;0;0;0
"2019-11-06";"Fressie Orange/Mango 1 liter";15044;0;0;0;0;0
"2019-11-06";"Fressie Orange/C-power PET";0;0;0;0;0;0
"2019-11-06";"Fressie Orange PET";640401;0;0;0;0;0
"2019-11-06";"Fressie Orange/Mango PET";94125;0;0;0;0;0
"2019-11-06";"Fressie Orange/Mango+C 1L";108773;0;0;0;0;0
"2019-11-07";"Fressie Orange 1 liter";491385;0;0;0;0;0
"2019-11-07";"Fressie Orange/Mango 1 liter";15044;0;0;0;0;0
"2019-11-07";"Fressie Orange/C-power PET";0;0;0;0;0;8886
"2019-11-07";"Fressie Orange PET";640401;0;0;0;0;0
"2019-11-07";"Fressie Orange/Mango PET";94125;0;0;0;0;0
"2019-11-07";"Fressie Orange/Mango+C 1L";108773;0;0;0;0;0
"2019-11-08";"Fressie Orange 1 liter";976919;574014;0;280;0;0
"2019-11-08";"Fressie Orange/Mango 1 liter";15044;0;0;0;0;0
"2019-11-08";"Fressie Orange/C-power PET";0;0;0;0;0;14646
"2019-11-08";"Fressie Orange PET";597201;0;0;0;0;0
"2019-11-08";"Fressie Orange/Mango PET";94125;0;0;0;0;0
"2019-11-08";"Fressie Orange/Mango+C 1L";80573;0;0;0;0;0
"2019-11-11";"Fressie Orange 1 liter";976919;0;0;0;0;0
"2019-11-11";"Fressie Orange/Mango 1 liter";15044;0;0;0;0;0
"2019-11-11";"Fressie Orange/C-power PET";0;0;0;0;0;14646
"2019-11-11";"Fressie Orange PET";921875;325607;0;933;0;0
"2019-11-11";"Fressie Orange/Mango PET";91245;0;0;0;0;0
"2019-11-11";"Fressie Orange/Mango+C 1L";80573;0;0;0;0;0
"2019-11-12";"Fressie Orange 1 liter";976919;0;0;0;0;0
"2019-11-12";"Fressie Orange/Mango 1 liter";15044;0;0;0;0;0
"2019-11-12";"Fressie Orange/C-power PET";0;0;0;0;0;14646
"2019-11-12";"Fressie Orange PET";921875;0;0;0;0;0
"2019-11-12";"Fressie Orange/Mango PET";91245;0;0;0;0;0
"2019-11-12";"Fressie Orange/Mango+C 1L";80573;0;0;0;0;0
"2019-11-13";"Fressie Orange 1 liter";948119;0;0;0;0;0
"2019-11-13";"Fressie Orange/Mango 1 liter";43660;28896;0;280;0;0
"2019-11-13";"Fressie Orange/C-power PET";0;0;0;0;0;14646
"2019-11-13";"Fressie Orange PET";887315;0;0;0;0;0
"2019-11-13";"Fressie Orange/Mango PET";91245;0;0;0;0;0
"2019-11-13";"Fressie Orange/Mango+C 1L";80573;0;0;0;0;0
"2019-11-14";"Fressie Orange 1 liter";901919;0;0;0;0;0
"2019-11-14";"Fressie Orange/Mango 1 liter";43660;0;0;0;0;0
"2019-11-14";"Fressie Orange/C-power PET";29362;53581;0;933;0;17526
"2019-11-14";"Fressie Orange PET";870035;0;0;0;0;0
"2019-11-14";"Fressie Orange/Mango PET";91245;0;0;0;0;0
"2019-11-14";"Fressie Orange/Mango+C 1L";70373;0;0;0;0;0
"2019-11-15";"Fressie Orange 1 liter";901919;0;0;0;0;0
"2019-11-15";"Fressie Orange/Mango 1 liter";36460;0;0;0;0;0
"2019-11-15";"Fressie Orange/C-power PET";29362;0;0;0;0;0
"2019-11-15";"Fressie Orange PET";870035;0;0;0;0;0
"2019-11-15";"Fressie Orange/Mango PET";91245;0;0;0;0;0
"2019-11-15";"Fressie Orange/Mango+C 1L";70373;0;0;0;0;0
"2019-11-18";"Fressie Orange 1 liter";901919;0;0;0;0;0
"2019-11-18";"Fressie Orange/Mango 1 liter";36460;0;0;0;0;0
"2019-11-18";"Fressie Orange/C-power PET";20722;0;0;0;0;0
"2019-11-18";"Fressie Orange PET";838355;0;0;0;0;0
"2019-11-18";"Fressie Orange/Mango PET";71085;0;0;0;0;0
"2019-11-18";"Fressie Orange/Mango+C 1L";46373;0;0;0;0;0
"2019-11-19";"Fressie 0range 1 liter";870119;0;0;0;0;0
"2019-11-19";"Fressie 0range/Mango 1 liter";36460;0;0;0;0;0
"2019-11-19";"Fressie 0range/C-power PET";20722;0;0;0;0;0
"2019-11-19";"Fressie 0range PET";821075;0;0;0;0;0
"2019-11-19";"Fressie 0range/Mango PET";71085;0;0;0;0;0
"2019-11-19";"Fressie 0range/Mango+C 1L";46373;0;0;0;0;0
"2019-11-20";"Fressie Orange 1 liter";834719;0;0;0;0;0
"2019-11-20";"Fressie Orange/Mango 1 liter";33460;0;0;0;0;0
"2019-11-20";"Fressie Orange/C-power PET";20722;0;0;0;0;0
"2019-11-20";"Fressie Orange PET";821075;0;0;0;0;0
"2019-11-20";"Fressie Orange/Mango PET";183570;113418;0;933;0;0
"2019-11-20";"Fressie Orange/Mango+C 1L";46373;0;0;0;0;0
"2019-11-21";"Fressie Orange 1 liter";834719;0;0;0;0;0
"2019-11-21";"Fressie Orange/Mango 1 liter";33460;0;0;0;0;0
"2019-11-21";"Fressie Orange/C-power PET";20722;0;0;0;0;0
"2019-11-21";"Fressie Orange PET";792275;0;0;0;0;0
"2019-11-21";"Fressie Orange/Mango PET";177810;0;0;0;0;0
"2019-11-21";"Fressie Orange/Mango+C 1L";205625;159532;0;280;0;0
"2019-11-22";"Fressie Orange 1 liter";834719;0;0;0;0;0
"2019-11-22";"Fressie Orange/Mango 1 liter";31660;0;0;0;0;0
"2019-11-22";"Fressie Orange/C-power PET";20722;0;0;0;0;0
"2019-11-22";"Fressie Orange PET";792275;0;0;0;0;0
"2019-11-22";"Fressie Orange/Mango PET";177810;0;0;0;0;0
"2019-11-22";"Fressie Orange/Mango+C 1L";191225;0;0;0;0;0
"2019-11-25";"Fressie Orange 1 liter";818519;0;0;0;0;0
"2019-11-25";"Fressie Orange/Mango 1 liter";31660;0;0;0;0;0
"2019-11-25";"Fressie Orange/C-power PET";20722;0;0;0;0;0
"2019-11-25";"Fressie Orange PET";746195;0;0;0;0;0
"2019-11-25";"Fressie Orange/Mango PET";169170;0;0;0;0;0
"2019-11-25";"Fressie Orange/Mango+C 1L";187025;0;0;0;0;0
"2019-11-26";"Fressie Orange 1 liter";757919;0;0;0;0;0
"2019-11-26";"Fressie Orange/Mango 1 liter";31660;0;0;0;0;0
"2019-11-26";"Fressie Orange/C-power PET";17842;0;0;0;0;0
"2019-11-26";"Fressie Orange PET";746195;0;0;0;0;0
"2019-11-26";"Fressie Orange/Mango PET";157650;0;0;0;0;0
"2019-11-26";"Fressie Orange/Mango+C 1L";176825;0;0;0;0;0
"2019-11-27";"Fressie Orange 1 liter";757919;0;0;0;0;0
"2019-11-27";"Fressie Orange/Mango 1 liter";31660;0;0;0;0;0
"2019-11-27";"Fressie Orange/C-power PET";17842;0;0;0;0;0
"2019-11-27";"Fressie Orange PET";746195;0;0;0;0;0
"2019-11-27";"Fressie Orange/Mango PET";157650;0;0;0;0;0
"2019-11-27";"Fressie Orange/Mango+C 1L";171425;0;0;0;0;0
"2019-11-28";"Fressie Orange 1L";757919;0;0;0;0;0
"2019-11-28";"Fressie Orange/Mango 1L";28660;0;0;0;0;0
"2019-11-28";"Fressie Orange/C-power PET";12082;0;0;0;0;0
"2019-11-28";"Fressie Orange PET";1043062;355401;0;933;0;0
"2019-11-28";"Fressie Orange/Mango PET";146130;0;0;0;0;0
"2019-11-28";"Fressie Orange/Mango+C 1L";171425;0;0;0;0;0
"2019-11-29";"Fressie Orange 1 liter";1164256;406617;0;280;0;0
"2019-11-29";"Fressie Orange/Mango 1 liter";26260;0;0;0;0;0
"2019-11-29";"Fressie Orange/C-power PET";12082;0;0;0;0;0
"2019-11-29";"Fressie Orange PET";1043062;0;0;0;0;0
"2019-11-29";"Fressie Orange/Mango PET";146130;0;0;0;0;0
"2019-11-29";"Fressie Orange/Mango+C 1L";171425;0;0;0;0;0
"2019-12-02";"Fressie Orange 1 liter";1067056;0;0;0;0;0
"2019-12-02";"Fressie Orange/Mango 1 liter";26260;0;0;0;0;0
"2019-12-02";"Fressie Orange/C-power PET";12082;0;0;0;0;0
"2019-12-02";"Fressie Orange PET";1002742;0;0;0;0;0
"2019-12-02";"Fressie Orange/Mango PET";146130;0;0;0;0;0
"2019-12-02";"Fressie Orange/Mango+C 1L";151625;0;0;0;0;0
"2019-12-03";"Fressie Orange 1 liter";1013656;0;0;0;0;0
"2019-12-03";"Fressie Orange/Mango 1 liter";26260;0;0;0;0;0
"2019-12-03";"Fressie Orange/C-power PET";12082;0;0;0;0;0
"2019-12-03";"Fressie Orange PET";950902;0;0;0;0;0
"2019-12-03";"Fressie Orange/Mango PET";146130;0;0;0;0;0
"2019-12-03";"Fressie Orange/Mango+C 1L";151625;0;0;0;0;0
"2019-12-04";"Fressie Orange 1 liter";912871;0;0;0;33585;0
"2019-12-04";"Fressie Orange/Mango 1 liter";26260;0;0;0;0;0
"2019-12-04";"Fressie Orange/C-power PET";9202;0;0;0;0;0
"2019-12-04";"Fressie Orange PET";950902;0;0;0;0;0
"2019-12-04";"Fressie Orange/Mango PET";131730;0;0;0;0;0
"2019-12-04";"Fressie Orange/Mango+C 1L";151625;0;0;0;0;0
"2019-12-05";"Fressie Orange 1 liter";860071;0;0;0;0;0
"2019-12-05";"Fressie Orange/Mango 1 liter";21460;0;0;0;0;0
"2019-12-05";"Fressie Orange/C-power PET";9202;0;0;0;0;0
"2019-12-05";"Fressie Orange PET";876022;0;0;0;0;0
"2019-12-05";"Fressie Orange/Mango PET";120210;0;0;0;0;0
"2019-12-05";"Fressie Orange/Mango+C 1L";139025;0;0;0;0;0
"2019-12-06";"Fressie Orange 1 liter";812071;0;0;0;0;0
"2019-12-06";"Fressie Orange/Mango 1 liter";39191;21011;0;280;0;0
"2019-12-06";"Fressie Orange/C-power PET";6322;0;0;0;0;0
"2019-12-06";"Fressie Orange PET";638821;0;0;0;196881;0
"2019-12-06";"Fressie Orange/Mango PET";117330;0;0;0;0;0
"2019-12-06";"Fressie Orange/Mango+C 1L";139025;0;0;0;0;0
"2019-12-09";"Fressie Orange 1 liter";755071;0;0;0;0;0
"2019-12-09";"Fressie Orange/Mango 1 liter";39191;0;0;0;0;0
"2019-12-09";"Fressie Orange/C-power PET";562;0;0;0;0;0
"2019-12-09";"Fressie Orange PET";638821;0;0;0;0;0
"2019-12-09";"Fressie Orange/Mango PET";117330;0;0;0;0;0
"2019-12-09";"Fressie Orange/Mango+C 1L";130025;0;0;0;0;0
"2019-12-10";"Fressie Orange 1 liter";755071;0;0;0;0;0
"2019-12-10";"Fressie Orange/Mango 1 liter";39191;0;0;0;0;0
"2019-12-10";"Fressie Orange/C-power PET";562;0;0;0;0;0
"2019-12-10";"Fressie Orange PET";638821;0;0;0;0;0
"2019-12-10";"Fressie Orange/Mango PET";108690;0;0;0;0;0
"2019-12-10";"Fressie Orange/Mango+C 1L";130025;0;0;0;0;0
"2019-12-11";"Fressie Orange 1 liter";693871;0;0;0;0;0
"2019-12-11";"Fressie Orange/Mango 1 liter";39191;0;0;0;0;0
"2019-12-11";"Fressie Orange/C-power PET";562;0;0;0;0;0
"2019-12-11";"Fressie Orange PET";638821;0;0;0;0;0
"2019-12-11";"Fressie Orange/Mango PET";108690;0;0;0;0;0
"2019-12-11";"Fressie Orange/Mango+C 1L";300371;170626;0;280;0;0
"2019-12-12";"Fressie Orange 1 liter";632671;0;0;0;0;0
"2019-12-12";"Fressie Orange/Mango 1 liter";36191;0;0;0;0;0
"2019-12-12";"Fressie Orange/C-power PET";562;0;0;0;0;0
"2019-12-12";"Fressie Orange PET";610021;0;0;0;0;0
"2019-12-12";"Fressie Orange/Mango PET";108690;0;0;0;0;0
"2019-12-12";"Fressie Orange/Mango+C 1L";300371;0;0;0;0;0
"2019-12-13";"Fressie Orange 1 liter";632671;0;0;0;0;0
"2019-12-13";"Fressie Orange/Mango 1 liter";36191;0;0;0;0;0
"2019-12-13";"Fressie Orange/C-power PET";562;0;0;0;0;0
"2019-12-13";"Fressie Orange PET";529381;0;0;0;0;0
"2019-12-13";"Fressie Orange/Mango PET";100050;0;0;0;0;0
"2019-12-13";"Fressie Orange/Mango+C 1L";291371;0;0;0;0;0
"2019-12-16";"Fressie Orange 1 liter";588871;0;0;0;0;0
"2019-12-16";"Fressie Orange/Mango 1 liter";33791;0;0;0;0;0
"2019-12-16";"Fressie Orange/C-power PET";0;0;0;0;0;0
"2019-12-16";"Fressie Orange PET";529381;0;0;0;0;0
"2019-12-16";"Fressie Orange/Mango PET";88530;0;0;0;0;0
"2019-12-16";"Fressie Orange/Mango+C 1L";291371;0;0;0;0;0
"2019-12-17";"Fressie Orange 1 liter";512671;0;0;0;0;0
"2019-12-17";"Fressie Orange/Mango 1 liter";28991;0;0;0;0;0
"2019-12-17";"Fressie Orange/C-power PET";0;0;0;0;0;5198
"2019-12-17";"Fressie Orange PET";483301;0;0;0;0;0
"2019-12-17";"Fressie Orange/Mango PET";88530;0;0;0;0;0
"2019-12-17";"Fressie Orange/Mango+C 1L";291371;0;0;0;0;0
"2019-12-18";"Fressie Orange 1 liter";1025486;619429;0;280;106334;0
"2019-12-18";"Fressie Orange/Mango 1 liter";28991;0;0;0;0;0
"2019-12-18";"Fressie Orange/C-power PET";0;0;0;0;0;5198
"2019-12-18";"Fressie Orange PET";454501;0;0;0;0;0
"2019-12-18";"Fressie Orange/Mango PET";82770;0;0;0;0;0
"2019-12-18";"Fressie Orange/Mango+C 1L";225371;0;0;0;0;0
"2019-12-19";"Fressie 0range 1 liter";1025486;0;0;0;0;0
"2019-12-19";"Fressie 0range/Mango 1 liter";28991;0;0;0;0;0
"2019-12-19";"Fressie 0range/C-power PET";0;0;0;0;0;5198
"2019-12-19";"Fressie 0range PET";236388;0;0;0;100034;0
"2019-12-19";"Fressie 0range/Mango PET";82770;0;0;0;0;0
"2019-12-19";"Fressie 0range/Mango+C 1L";225371;0;0;0;0;0
"2019-12-20";"Fressie Orange 1 liter";951686;0;0;0;0;0
"2019-12-20";"Fressie Orange/Mango 1 liter";28991;0;0;0;0;0
"2019-12-20";"Fressie Orange/C-power PET";0;0;0;0;0;8078
"2019-12-20";"Fressie Orange PET";691885;456431;0;933;0;0
"2019-12-20";"Fressie Orange/Mango PET";82770;0;0;0;0;0
"2019-12-20";"Fressie Orange/Mango+C 1L";225371;0;0;0;0;0
"2019-12-23";"Fressie Orange 1 liter";951686;0;0;0;0;0
"2019-12-23";"Fressie Orange/Mango 1 liter";18331;0;0;0;8260;0
"2019-12-23";"Fressie Orange/C-power PET";0;0;0;0;0;10958
"2019-12-23";"Fressie Orange PET";671725;0;0;0;0;0
"2019-12-23";"Fressie Orange/Mango PET";82770;0;0;0;0;0
"2019-12-23";"Fressie Orange/Mango+C 1L";225371;0;0;0;0;0
"2019-12-24";"Fressie Orange 1 liter";883286;0;0;0;0;0
"2019-12-24";"Fressie Orange/Mango 1 liter";18331;0;0;0;0;0
"2019-12-24";"Fressie Orange/C-power PET";0;0;0;0;0;10958
"2019-12-24";"Fressie Orange PET";631405;0;0;0;0;0
"2019-12-24";"Fressie Orange/Mango PET";59730;0;0;0;0;0
"2019-12-24";"Fressie Orange/Mango+C 1L";200171;0;0;0;0;0
"2019-12-25";"Fressie Orange 1 liter";805886;0;0;0;0;0
"2019-12-25";"Fressie Orange/Mango 1 liter";18331;0;0;0;0;0
"2019-12-25";"Fressie Orange/C-power PET";0;0;0;0;0;10958
"2019-12-25";"Fressie Orange PET";596845;0;0;0;0;0
"2019-12-25";"Fressie Orange/Mango PET";59730;0;0;0;0;0
"2019-12-25";"Fressie Orange/Mango+C 1L";200171;0;0;0;0;0
"2019-12-26";"Fressie Orange 1 liter";777686;0;0;0;0;0
"2019-12-26";"Fressie Orange/Mango 1 liter";15931;0;0;0;0;0
"2019-12-26";"Fressie Orange/C-power PET";35450;47341;0;933;0;10958
"2019-12-26";"Fressie Orange PET";461485;0;0;0;0;0
"2019-12-26";"Fressie Orange/Mango PET";132679;82523;0;933;0;0
"2019-12-26";"Fressie Orange/Mango+C 1L";200171;0;0;0;0;0
"2019-12-27";"Fressie Orange 1 liter";777686;0;0;0;0;0
"2019-12-27";"Fressie Orange/Mango 1 liter";8131;0;0;0;0;0
"2019-12-27";"Fressie Orange/C-power PET";29690;0;0;0;0;0
"2019-12-27";"Fressie Orange PET";461485;0;0;0;0;0
"2019-12-27";"Fressie Orange/Mango PET";132679;0;0;0;0;0
"2019-12-27";"Fressie Orange/Mango+C 1L";200171;0;0;0;0;0
"2019-12-30";"Fressie Orange 1 liter";739886;0;0;0;0;0
"2019-12-30";"Fressie Orange/Mango 1 liter";8131;0;0;0;0;0
"2019-12-30";"Fressie Orange/C-power PET";26810;0;0;0;0;0
"2019-12-30";"Fressie Orange PET";461485;0;0;0;0;0
"2019-12-30";"Fressie Orange/Mango PET";81590;0;0;0;51090;0
"2019-12-30";"Fressie Orange/Mango+C 1L";170171;0;0;0;0;0
"2019-12-31";"Fressie Orange 1 liter";644486;0;0;0;0;0
"2019-12-31";"Fressie Orange/Mango 1 liter";5162;10711;8000;280;0;0
"2019-12-31";"Fressie Orange/C-power P";26810;0;0;0;0;0
"2019-12-31";"Fressie Orange P";383725;0;0;0;0;0
"2019-12-31";"Fressie Orange/Mango P";75830;0;0;0;0;0
"2019-12-31";"Fressie Orange/Mango+C 1L";162971;0;0;0;0;0
"2020-01-01";"Fressie Orange 1 liter";595886;0;0;0;0;0
"2020-01-01";"Fressie Orange/Mango 1 liter";5162;0;0;0;0;0
"2020-01-01";"Fressie Orange/C-power PET";21050;0;0;0;0;0
"2020-01-01";"Fressie Orange PET";357805;0;0;0;0;0
"2020-01-01";"Fressie Orange/Mango PET";67190;0;0;0;0;0
"2020-01-01";"Fressie Orange/Mango+C 1L";232608;86317;8000;280;0;0
"2020-01-02";"Fressie Orange 1 liter";563486;0;0;0;0;0
"2020-01-02";"Fressie Orange/Mango 1 liter";5162;0;0;0;0;0
"2020-01-02";"Fressie Orange/C-power PET";21050;0;0;0;0;0
"2020-01-02";"Fressie Orange PET";357805;0;0;0;0;0
"2020-01-02";"Fressie Orange/Mango PET";67190;0;0;0;0;0
"2020-01-02";"Fressie Orange/Mango+C 1L";232608;0;0;0;0;0
"2020-01-03";"Fressie Orange 1 liter";508886;0;0;0;0;0
"2020-01-03";"Fressie Orange/Mango 1 liter";3962;0;0;0;0;0
"2020-01-03";"Fressie Orange/C-power PET";21050;0;0;0;0;0
"2020-01-03";"Fressie Orange PET";357805;0;0;0;0;0
"2020-01-03";"Fressie Orange/Mango PET";67190;0;0;0;0;0
"2020-01-03";"Fressie Orange/Mango+C 1L";232608;0;0;0;0;0
"2020-01-06";"Fressie Orange 1 liter";508886;0;0;0;0;0
"2020-01-06";"Fressie Orange/Mango 1 liter";3962;0;0;0;0;0
"2020-01-06";"Fressie Orange/C-power PET";12410;0;0;0;0;0
"2020-01-06";"Fressie Orange PET";323245;0;0;0;0;0
"2020-01-06";"Fressie Orange/Mango PET";58550;0;0;0;0;0
"2020-01-06";"Fressie Orange/Mango+C 1L";232608;0;0;0;0;0
"2020-01-07";"Fressie Orange 1 liter";234086;0;0;0;0;0
"2020-01-07";"Fressie Orange/Mango 1 liter";0;0;0;0;0;0
"2020-01-07";"Fressie Orange/C-power PET";9530;0;0;0;0;0
"2020-01-07";"Fressie Orange PET";323245;0;0;0;0;0
"2020-01-07";"Fressie Orange/Mango PET";41270;0;0;0;0;0
"2020-01-07";"Fressie Orange/Mango+C 1L";211608;0;0;0;0;0
"2020-01-08";"Fressie Orange 1 liter";602388;405782;0;280;0;0
"2020-01-08";"Fressie Orange/Mango 1 liter";0;0;0;0;0;2038
"2020-01-08";"Fressie Orange/C-power PET";890;0;0;0;0;0
"2020-01-08";"Fressie Orange PET";300205;0;0;0;0;0
"2020-01-08";"Fressie Orange/Mango PET";41270;0;0;0;0;0
"2020-01-08";"Fressie Orange/Mango+C 1L";202008;0;0;0;0;0
"2020-01-09";"Fressie Orange 1 liter";602388;0;0;0;0;0
"2020-01-09";"Fressie Orange/Mango 1 liter";0;0;0;0;0;2038
"2020-01-09";"Fressie Orange/C-power PET";890;0;0;0;0;0
"2020-01-09";"Fressie Orange PET";257005;0;0;0;0;0
"2020-01-09";"Fressie Orange/Mango PET";41270;0;0;0;0;0
"2020-01-09";"Fressie Orange/Mango+C 1L";202008;0;0;0;0;0
"2020-01-10";"Fressie Orange 1 liter";536388;0;0;0;0;0
"2020-01-10";"Fressie Orange/Mango 1 liter";0;0;0;0;0;2038
"2020-01-10";"Fressie Orange/C-power PET";890;0;0;0;0;0
"2020-01-10";"Fressie Orange PET";800396;544324;0;933;0;0
"2020-01-10";"Fressie Orange/Mango PET";32630;0;0;0;0;0
"2020-01-10";"Fressie Orange/Mango+C 1L";202008;0;0;0;0;0
"2020-01-13";"Fressie Orange 1 liter";536388;0;0;0;0;0
"2020-01-13";"Fressie Orange/Mango 1 liter";0;0;0;0;0;2038
"2020-01-13";"Fressie Orange/C-power PET";890;0;0;0;0;0
"2020-01-13";"Fressie Orange PET";800396;0;0;0;0;0
"2020-01-13";"Fressie Orange/Mango PET";32630;0;0;0;0;0
"2020-01-13";"Fressie Orange/Mango+C 1L";178008;0;0;0;0;0
"2020-01-14";"Fressie Orange 1 liter";511188;0;0;0;0;0
"2020-01-14";"Fressie Orange/Mango 1 liter";0;0;0;0;0;7438
"2020-01-14";"Fressie Orange/C-power PET";46021;46065;0;933;0;0
"2020-01-14";"Fressie Orange PET";690956;0;0;0;0;0
"2020-01-14";"Fressie Orange/Mango PET";87203;61267;0;933;0;0
"2020-01-14";"Fressie Orange/Mango+C 1L";178008;0;0;0;0;0
"2020-01-15";"Fressie Orange 1 liter";437388;0;0;0;0;0
"2020-01-15";"Fressie Orange/Mango 1 liter";20036;27754;0;280;0;7438
"2020-01-15";"Fressie Orange/C-power PET";43141;0;0;0;0;0
"2020-01-15";"Fressie Orange PET";690956;0;0;0;0;0
"2020-01-15";"Fressie Orange/Mango PET";87203;0;0;0;0;0
"2020-01-15";"Fressie Orange/Mango+C 1L";166608;0;0;0;0;0
"2020-01-16";"Fressie Orange 1 liter";378588;0;0;0;0;0
"2020-01-16";"Fressie Orange/Mango 1 liter";18836;0;0;0;0;0
"2020-01-16";"Fressie Orange/C-power PET";37381;0;0;0;0;0
"2020-01-16";"Fressie Orange PET";610316;0;0;0;0;0
"2020-01-16";"Fressie Orange/Mango PET";87203;0;0;0;0;0
"2020-01-16";"Fressie Orange/Mango+C 1L";166608;0;0;0;0;0
"2020-01-17";"Fressie Orange 1 liter";349788;0;0;0;0;0
"2020-01-17";"Fressie Orange/Mango 1 liter";18836;0;0;0;0;0
"2020-01-17";"Fressie Orange/C-power PET";34501;0;0;0;0;0
"2020-01-17";"Fressie Orange PET";610316;0;0;0;0;0
"2020-01-17";"Fressie Orange/Mango PET";87203;0;0;0;0;0
"2020-01-17";"Fressie Orange/Mango+C 1L";161808;0;0;0;0;0
"2020-01-20";"Fressie Orange 1 liter";349788;0;0;0;0;0
"2020-01-20";"Fressie Orange/Mango 1 liter";15236;0;0;0;0;0
"2020-01-20";"Fressie Orange/C-power PET";34501;0;0;0;0;0
"2020-01-20";"Fressie Orange PET";595916;0;0;0;0;0
"2020-01-20";"Fressie Orange/Mango PET";67043;0;0;0;0;0
"2020-01-20";"Fressie Orange/Mango+C 1L";78037;0;0;0;83771;0
"2020-01-21";"Fressie Orange 1 liter";319188;0;0;0;0;0
"2020-01-21";"Fressie Orange/Mango 1 liter";13436;0;0;0;0;0
"2020-01-21";"Fressie Orange/C-power PET";31621;0;0;0;0;0
"2020-01-21";"Fressie Orange PET";595916;0;0;0;0;0
"2020-01-21";"Fressie Orange/Mango PET";67043;0;0;0;0;0
"2020-01-21";"Fressie Orange/Mango+C 1L";78037;0;0;0;0;0
"2020-01-22";"Fressie Orange 1 liter";319188;0;0;0;0;0
"2020-01-22";"Fressie Orange/Mango 1 liter";13436;0;0;0;0;0
"2020-01-22";"Fressie Orange/C-power PET";31621;0;0;0;0;0
"2020-01-22";"Fressie Orange PET";578636;0;0;0;0;0
